selfies,target
[O][=C][NH1][C][=Branch1][C][=O][N][Branch2][Ring1][#Branch1][C][C][C][C][NH1+1][C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring2][Ring1][N][Ring1][#Branch1],7.22
[C][C][=N][C][C][Branch1][#C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring1][=Branch2][O][S][Ring1][=N],7.22
[C][C][Branch1][C][O][C][Branch1][=N][N][C][=Branch1][C][=O][C][C][C][C][NH2+1][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][C][Branch2][Branch1][Ring2][C][NH2+1][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=NH2+1][C][=Branch1][C][=O][N][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O-1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],7.22
[C][C][Branch1][C][C][C][C][Branch2][#Branch1][O][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=NH2+1][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][C][NH3+1][C][O][C][=Branch1][C][=O][O-1],7.22
[C][C][Branch1][C][C][C][C][Branch1][Branch2][C][C][=Branch1][C][=O][N][O][C][=Branch1][C][=O][N][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=Branch1][C][=O][N][C][C][NH3+1][C][Branch1][C][C][Branch1][C][C][C],7.22
[C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch2][=Branch1][Ring1][C][=Branch1][C][=O][N][C][Branch2][Branch1][Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][O-1][C][Branch1][C][C][C][C][Branch1][C][C][C],7.22
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=N][NH1][C][=Branch1][C][=NH2+1][S][Ring1][=Branch1],7.22
[C][C][=Branch1][C][=O][C][C][C][Branch1][=N][N][C][=Branch1][C][=O][C][C][C][C][NH2+1][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],7.22
[C][O][C][=C][C][=N][C][=C][C][Branch1][C][N][=N][C][=C][Branch1][C][C][C][Branch1][C][N][=C][C][=C][Ring1][Branch2][C][Ring1][=N][=C][Ring1][P][C][=C][Ring2][Ring1][Branch1][O][C],7.22
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=C][C][=C][C][Branch2][Ring2][Branch2][C][C][N+1][C][Branch1][C][Cl][C][NH2+1][C][Ring1][=Branch1][C][Branch2][Ring1][Ring2][N][C][=C][C][C][Branch1][=Branch2][N+1][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][NH2+1][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N],7.22
[C][=C][C][C][Branch1][C][C][=C][N][C][=Ring1][=Branch1][CH1][C][=C][Branch1][C][C][C][Branch1][Ring1][C][=C][=C][N][Ring1][Branch2][Fe+5][Ring1][N][N][C][=Branch2][Ring2][#C][=C][Branch1][C][C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][=C][Ring1][O][CH1][C][=C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][Branch1][C][C][=C][Branch1][#Branch1][N][Ring1][O][Ring2][Ring1][Branch2][CH1][Ring2][Ring1][O][CH1][Ring2][Ring2][=Branch1],7.22
[C][N][C][=C][Branch1][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][#Branch2][C][Branch1][Ring1][C][#N][C][Branch1][Branch2][C][C][NH2+1][C][C][Ring1][=Branch1][N][C][Ring2][Ring1][Ring2][=O],7.22
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][N][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][N][=N][Ring1][#Branch2][C][C][=C][C][=C][Branch2][Ring1][P][O][C][C][=C][N][Branch2][Ring1][Branch1][C][C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][N][=N][Ring1][P][C][=C][Ring2][Ring1][=Branch2][C][C][=C][C][=Branch2][Ring1][S][=C][Branch2][Ring1][Ring1][O][C][C][=C][N][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][N][=N][Ring1][#Branch2][C][=C][Ring2][Ring1][C][C][Ring2][Branch1][=C][O][C][C][O][C][=C][C][=Branch2][Ring2][Ring2][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][C][=C][C][=Branch1][=C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Ring2][#Branch1][=N][O][C][=C][O][Ring2][=Branch1][Branch1][C][Ring2][Branch2][Ring1],7.22
[C][C][=Branch1][C][=O][C][C][C][C][C][C][=C][C][=Branch1][C][=O][O-1],7.22
[C][C][C][C][C][C][=C][C][C][=C][C][C][C][C][C][C][Branch1][C][O][C][C][C][C][=Branch1][C][=O][O-1],7.22
[C][N][C][=Branch1][C][=NH2+1][N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring1][N][C][Ring2][Ring1][Branch2][=O],7.22
[O][=C][C][=C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=C][Branch1][C][O][C][Ring2][Ring1][C],7.22
[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][N][Ring1][=Branch2][C][=C][C][=C][C][Branch1][Ring1][C][NH3+1][=C][Ring1][Branch2][C][Branch1][C][F][=C][Ring2][Ring1][O],7.22
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2][=C][C][=C][Ring2][Ring1][Ring2][Cl],7.22
[O][=C][Branch1][C][O-1][C][=C][C][=C][C][=C][C][=C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][Ring1][Branch2][=C][Ring1][N][C][=C][Ring1][S][O][Ring2][Ring1][Ring1],7.22
[O][=C][Branch1][C][O-1][C][C][=C][N][Branch1][C][O][C][=Branch1][C][=O][C][=Ring1][Branch2],7.22
[C][C][C][Branch1][C][C][C][Branch1][C][NH3+1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1],7.22
[C][C][Branch2][Ring1][Branch1][C][N+1][C][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],7.22
[Cl][C][=C][C][Branch1][C][Cl][=C][NH1][N][=N][C][Ring1][Branch1][=C][Ring1][#Branch2],7.22
[C][N][C][=Branch1][C][=NH2+1][N][C][Branch1][C][C][Branch2][Ring2][=Branch1][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][O][O][C][C][Branch1][C][F][Branch1][C][F][F][C][=N][Ring1][N][=C][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][=N][=O],7.22
[N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][O][C][C][C][C][NH2+1][C][C][Ring1][=Branch1][C][=C][Ring1][=C][NH1][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1],7.22
[O][=C][Branch1][C][O-1][C][C][N][C][=C][C][Branch1][S][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][O][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=N][Ring2][Ring1][#Branch1],7.22
[O][=C][Branch1][C][O-1][C][=Branch1][C][=O][C][C][=Branch1][C][=O][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][NH1+1][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][Branch1],7.22
[C][C][=C][C][=C][Branch2][Ring2][Branch1][O][C][=N][C][=C][C][Branch1][C][Cl][=C][Branch1][P][C][=C][C][=C][C][Branch1][#Branch1][C][=C][N][Ring1][Branch1][C][=C][Ring1][#Branch2][C][=C][Ring1][P][NH1][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][O][C][=Branch1][C][=O][O-1],7.22
[O][=C][C][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][=C][C][=N][Ring1][P],7.22
[N][C][=Branch1][C][=O][C][Branch2][Branch1][Ring2][C][C][C][C][N][C][=Branch1][C][=O][C][Branch2][Ring1][Branch2][C][C][=C][C][=C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][O-1],7.22
[C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1],7.22
[O][=S][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][#Branch2][C][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Branch2][Ring1][#Branch1][C][Branch1][C][O][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][S],7.22
[C][C][N][C][=N][C][=C][C][=C][Branch1][O][C][#C][C][Branch1][C][C][Branch1][C][C][O][C][=C][Ring1][N][N][Ring1][#C][C][=N][C][=N][C][Branch1][C][N][=N][Ring1][#Branch1],7.22
[C][C][C][Branch1][C][C][C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C][Branch1][#C][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][NH1+1][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][Branch1][Ring1][C][=N][=N][Ring1][Branch2],7.22
[C][=C][C][NH1+1][Branch2][Ring2][C][C][C][C][C][Ring1][Ring1][C][O][C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][Ring1][#C][C][C][C][Ring1][Ring1],7.23
[C][C][Branch1][C][C][C][=C][NH1][N+1][=C][Branch2][Ring1][Branch2][N][C][=C][C][=C][Branch1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][N][C][=C][Branch1][=N][N][C][C][C][C][Branch1][C][NH3+1][C][C][Ring1][#Branch1][N][=C][Ring2][Ring1][=C][Ring2][Ring1][O],7.23
[C][N][C][C][O][C][=C][C][Branch2][Branch1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][Branch2][Ring1][#Branch2][C][C][=C][C][=C][Branch1][#C][C][C][C][=Branch1][C][=O][N][S][Ring1][=Branch1][=Branch1][C][=O][=O][C][=C][Ring1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][=C][C][=C][Ring2][Ring2][Ring1][Ring2][Ring2][#Branch1],7.23
[C][O][C][=C][C][Branch1][C][O][=C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][=C][Ring1][N][C][Branch1][C][O][C][C][Branch1][C][C][C],7.23
[C][C][=Branch1][C][=O][N][C][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][Branch1][C][O][C][NH2+1][C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][Branch2][N][C][=C][C][=N][Ring1][Branch1][=C][Ring1][O][C][C][C][C][C][Ring1][P],7.23
[C][C][Branch2][Ring2][=N][O][C][=C][C][Branch2][Ring1][O][C][=C][C][Branch1][S][C][=C][C][Branch1][#Branch1][C][NH1+1][Branch1][C][C][C][=C][S][Ring1][=Branch2][=C][N][=C][Ring1][#C][N][=C][C][=C][Ring2][Ring1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F],7.23
[C][C][C][S][C][C][C][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O],7.23
[C][N][C][=Branch1][C][=NH2+1][N][C][Branch2][Ring1][=Branch1][C][=C][C][=C][C][Branch1][N][C][=C][N][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=C][Ring1][=N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Ring2][Ring1][=Branch1][=O],7.23
[O][=C][Branch2][Ring2][Ring1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][N][C][C][C][O][C][C][Ring1][=Branch1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][S][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][C][NH1+1][Branch2][Ring1][#Branch1][C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][O][C][Ring1][=N][C][C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2],7.23
[N][#C][C][=C][C][=C][Branch2][Ring1][S][N][C][Branch1][Branch2][N][C][C][=Branch1][C][=O][O-1][=NH1+1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][O],7.24
[C][C][O][C][=Branch1][C][=O][C][O][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Branch2][Ring2][Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][=C][Branch2][Ring1][C][C][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=NH2+1][C][=C][Ring1][=Branch2][N][Ring1][P][C][C][C][Ring2][Ring1][Branch2],7.24
[N][C][=Branch1][C][=NH2+1][C][=C][C][=C][Branch2][Ring2][#Branch1][C][C][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring1][#C][C][C][C][C][NH1+1][Ring1][Branch1][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][O],7.24
[O][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][#Branch2][Cl],7.24
[C][C][=C][N][=C][C][=C][C][=C][C][Branch2][Ring1][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][NH2+1][C][C][Ring1][#Branch1][C][=C][Ring2][Ring1][Branch1][Ring1][P],7.24
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][Branch2][Ring2][=N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][O][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][Branch1][C][O][C][Branch1][C][N][=O][C][Ring1][P][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C],7.24
[C][C][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1],7.24
[C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1],7.24
[C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=C][C][Branch1][O][O][C][C][NH1+1][C][C][C][C][Ring1][Branch1][=C][Branch1][C][Cl][C][=C][Ring1][#C][Cl][N][=C][Branch1][C][N][N][=C][Ring2][Ring1][#Branch1][S][Ring2][Ring1][#Branch2],7.24
[C][N][C][=C][Branch2][Ring2][C][C][=C][C][=Branch2][Ring1][Ring1][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring1][=N][Ring1][S][C][=Branch1][C][=O][N][C][Ring1][S][=O][C][C][=Branch1][C][=O][C][Branch1][#Branch2][O][C][C][C][N+1][Branch1][C][C][C][=C][Ring2][Ring1][S],7.24
[C][C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][C][C][C][=C][Branch1][C][O][C][Branch1][C][C][=C][Ring1][=Branch2][C][=C][C][=C][C][Branch1][C][C][=C][C][=Branch1][C][=O][O-1],7.24
[N][=C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][Ring1][=Branch1][NH1+1][C][C][C][=C][C][=C][Branch2][Ring2][Branch1][C][N][C][=Branch1][C][=O][C][=N][C][S][C][=C][Branch1][O][C][=Ring1][Branch1][C][=Branch1][C][=O][NH1][Ring1][#Branch2][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][N][C][=C][Ring2][Ring1][#Branch2][C][Ring2][Ring1][=C],7.24
[N][=C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][Ring1][=Branch1][NH1+1][C][C][C][=C][C][=C][Branch2][Ring2][Branch1][C][N][C][=Branch1][C][=O][C][=N][C][S][C][=C][Branch1][O][C][=Ring1][Branch1][C][=Branch1][C][=O][NH1][Ring1][#Branch2][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][N][C][=C][Ring2][Ring1][#Branch2][C][Ring2][Ring1][=C],7.24
[C][NH1+1][C][C][C][N][Branch2][Ring1][=N][C][=C][N][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][Branch2][C][=C][C][=Branch1][C][=O][O-1][=C][Ring1][O][=N][Ring1][P][C][C][Ring2][Ring1][Branch2],7.24
[C][O][C][=C][C][=C][Branch2][Ring2][=C][C][N][N][=N][C][Branch2][Ring2][C][C][=C][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=C][Ring2][Ring1][Ring1][=N][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][#C],7.24
[O][=C][Branch1][C][O-1][C][=C][C][=C][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][=C][Branch1][Branch2][C][C][=C][O][C][=Ring1][Branch1][N][Branch2][Ring1][Branch1][C][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][Ring1][=Branch2][C][Ring2][Ring1][N][=C][Ring2][Ring1][S],7.24
[C][NH1+1][C][C][NH1+1][Branch2][Ring2][Ring1][C][C][C][O][C][=C][C][=C][Branch1][=N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=N][Ring1][Branch2][C][=C][Ring1][=C][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring2][Ring1][N],7.24
[O][=C][Branch1][C][O-1][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=C][Ring1][N][C][=N][N][Ring1][Branch1][C][C][=C][C][=N][C][=C][Ring1][=Branch1],7.24
[O][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][C][N+1][Branch2][Ring2][=Branch2][C][C][=C][C][=C][Branch2][Ring1][N][C][=N][C][=C][C][N][=C][NH1][C][=Ring1][Branch1][C][=C][Ring1][=Branch2][N][=C][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch2][C][C][Ring2][Ring1][S],7.24
[C][C][=N][NH1][C][Branch1][C][C][=C][Ring1][=Branch1][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][F],7.24
[C][C][Branch1][C][C][Branch1][C][C][C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][N][Branch2][Ring1][Branch2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][NH2+1][C][Ring1][#Branch2][N][=Ring2][Ring1][=C],7.24
[C][O][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][C][Branch1][C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Branch1][=N][N][Branch1][C][C][S][Branch1][C][C][=Branch1][C][=O][=O][=C][Ring2][Ring1][#Branch1],7.24
[C][C][C][C][C][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][Branch1][C][C][C][Ring1][#Branch2][N][Ring1][P][C][=Branch1][C][=O][C][S][C][=N+1][Branch1][=Branch2][C][=Ring1][Branch1][C][Branch1][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][C][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][Ring2][Ring1][Branch2],7.24
[C][C][=Branch1][C][=O][N][C][C][=Branch1][S][=N][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring2][Ring1][Ring2][O],7.24
[C][C][Branch1][C][C][O][C][=C][C][Branch2][Ring2][#Branch1][C][NH1+1][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][C][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][N][Ring1][O][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=C][C][=C][Ring2][Ring1][N][O],7.24
[C][N][C][=Branch1][C][=NH2+1][N][C][Branch1][C][C][Branch2][Ring1][=Branch1][C][=C][C][Branch1][=N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][=C][S][Ring1][=N][C][C][Ring2][Ring1][Branch1][=O],7.24
[C][C][C][Branch1][C][C][C][Branch2][Branch2][Branch2][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=NH2+1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][Branch2][=Branch1][Ring1][N][C][=Branch1][C][=O][C][Branch2][Branch1][Ring2][N][C][=Branch1][C][=O][C][Branch2][Ring2][=Branch1][N][C][=Branch1][C][=O][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][NH3+1][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1][C][Branch1][C][C][C][C],7.24
[Cl][C][=C][C][Branch1][=C][C][=C][NH1][C][=N][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=C][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][=Branch1],7.24
[O][=C][Branch2][Ring1][Branch1][N][C][C][C][NH2+1][C][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1],7.24
[O][=C][Branch2][Ring2][Ring1][N][C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][=C][Ring1][P][C][C][=C][C][=C][C][=C][N][Ring1][Branch1][C][=Ring1][=Branch2],7.24
[C][O][C][=C][C][=C][Branch2][Ring2][=C][C][N][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=NH2+1][N][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring2][Ring1][O][C],7.24
[C][C][Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C][Branch2][Ring1][Branch1][C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O-1][O][C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring2][Ring1],7.25
